book,chapter,verse,text,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,dominant_topic
Isaiah,59.0,16.0,see man wonder intercessor arm bring salvation unto righteousness sustain,0.5589545066193289,0.02397687063194324,0.3451166456664034,0.023884917488542986,0.02400804426596182,0.024059015327819806,0
Isaiah,59.0,17.0,righteousness breastplate helmet salvation head garment vengeance clothing clothe zeal cloke,0.9070248621318151,0.018535428459001302,0.018556608252704426,0.018564064306446783,0.018622794902335905,0.01869624194769659,0
Isaiah,59.0,18.0,accord deed accordingly repay fury adversary recompence enemy island repay recompence,0.020908023998746993,0.020975469929962996,0.021572709326257426,0.020916003133753962,0.02091852806187115,0.8947092655494076,5
Isaiah,59.0,19.0,shall fear lord west glory rise sun enemy shall come like flood spirit lord shall lift standard,0.011183510807203367,0.011162717486483478,0.01121019251847982,0.011217185600908015,0.9440500224963585,0.011176371090566852,4
Isaiah,59.0,20.0,redeemer shall come zion unto turn transgression jacob saith lord,0.018703030177360726,0.01867507029969715,0.9062965613376612,0.018823484672204828,0.018704961401227065,0.018796892111848807,2
Isaiah,59.0,21.0,covenant saith lord spirit thee word thy mouth shall depart thy mouth mouth thy seed mouth thy seed seed saith lord henceforth,0.009855444112883723,0.009901840206623772,0.009940729491454182,0.009897741567667743,0.009956115049854455,0.9504481295715161,5
Isaiah,60.0,1.0,arise shine thy light come glory lord rise thee,0.021010860641501854,0.02106946727714377,0.8948128001632348,0.021094278920283583,0.021014420421446498,0.020998172576389418,2
Isaiah,60.0,2.0,behold darkness shall cover earth gross darkness people lord shall arise thee glory shall see thee,0.01685369512780216,0.016721731925590108,0.9162069711144677,0.016722186198352054,0.016787566243833277,0.01670784938995466,2
Isaiah,60.0,3.0,gentile shall come thy light king brightness thy rise,0.024018766680179538,0.8799801613966209,0.023989909500437823,0.024216210577826087,0.023919020408084996,0.023875931436850586,1
Isaiah,60.0,4.0,lift thine eye round gather come thee thy son shall come far thy daughter shall nurse thy,0.2953703258452855,0.0153548863573005,0.015225696697160592,0.015305462302539197,0.643450623054253,0.015293005743461258,4
Isaiah,60.0,5.0,thou shalt flow thine heart shall fear enlarge abundance sea shall convert unto thee force gentile shall come unto thee,0.012866108336683228,0.012939017772018876,0.012899695107802136,0.41915573228287994,0.012883325808896189,0.5292561206917197,5
Isaiah,60.0,6.0,multitude camel shall cover thee dromedary midian ephah sheba shall come shall bring gold incense shall shew forth praise lord,0.011927163606554209,0.3592908982940544,0.4285964186085008,0.17622959707313346,0.011997403491270245,0.011958518926486854,2
Isaiah,60.0,7.0,flock kedar shall gather unto thee ram nebaioth shall minister unto thee shall come acceptance altar glorify house glory,0.015189941922831922,0.015321991884190327,0.015328284740706547,0.9235626244801529,0.01533939240979197,0.015257764562326224,3
Isaiah,60.0,8.0,fly cloud dove window,0.38879936492540246,0.033347377754974206,0.03338764003768771,0.4777394137718768,0.03339253454150182,0.033333668968556815,3
Isaiah,60.0,9.0,surely isle shall wait ship tarshish bring thy son far silver gold unto lord thy god holy israel hath glorify thee,0.010480828647582714,0.3610369095438123,0.5969933432040848,0.010482800691404186,0.010529945079708709,0.010476172833407396,2
Isaiah,60.0,10.0,son stranger shall build thy wall king shall minister unto thee wrath smite thee favour mercy thee,0.015189794067768039,0.21688215466719526,0.015172404566090987,0.7222021620928347,0.015313982617933937,0.01523950198817713,3
Isaiah,60.0,11.0,thy gate shall open continually shall shut day night man bring unto thee force gentile king bring,0.012878642992246007,0.012965911077257869,0.012936780419828717,0.9353666479629581,0.012855470186196784,0.01299654736151245,3
Isaiah,60.0,12.0,nation kingdom serve thee shall perish yea nation shall utterly waste,0.01877595357196088,0.018613370539046405,0.018648430418888105,0.906592833430468,0.018682927256974947,0.018686484782661644,3
Isaiah,60.0,13.0,glory lebanon shall come unto thee fir tree pine tree box beautify place sanctuary place foot glorious,0.01198445767182073,0.9400670431508037,0.01199739032028459,0.011949925728830827,0.011996201602866631,0.012004981525393662,1
Isaiah,60.0,14.0,son afflict thee shall come bend unto thee despise thee shall bow sol thy foot shall thee city lord zion holy israel,0.013972210995443933,0.23255035323061066,0.7114147885122006,0.013979039940572527,0.01399959472681364,0.014084012594358606,2
Isaiah,60.0,15.0,thou hast forsake hate man go thee thee eternal excellency joy generation,0.4804644163504712,0.021061834986520252,0.021054147839331613,0.020926443729803484,0.4353282239278471,0.021164933166026405,0
Isaiah,60.0,16.0,thou shalt suck milk gentile shalt suck breast king thou shalt know lord thy saviour thy redeemer mighty jacob,0.010471188507248189,0.7108090820402058,0.24717001404837766,0.010475537133054305,0.010535709662983204,0.010538468608130982,1
Isaiah,60.0,17.0,brass bring gold iron bring silver wood brass stone iron thy officer peace thine exactor righteousness,0.011998257300169572,0.23742669769043845,0.012049259057046229,0.012003558606461176,0.7144997560502447,0.01202247129563979,4
Isaiah,60.0,18.0,violence shall hear thy land wasting destruction thy border thou shalt thy wall salvation thy gate praise,0.014061740426367538,0.9297880025714035,0.014024096792093668,0.014174834320640702,0.013971664086779589,0.01397966180271505,1
Isaiah,60.0,19.0,sun shall thy light day brightness shall moon light unto thee lord shall unto thee everlasting light thy god thy glory,0.014037476185331861,0.014006532434199226,0.013989666193938297,0.9299273835243361,0.014068651791982665,0.013970289870211724,3
Isaiah,60.0,20.0,thy sun shall shall thy moon withdraw lord shall thine everlaste light day thy mourning shall end,0.01676065337626653,0.30161641539365736,0.01678529272230846,0.6311072248092127,0.01680690436101838,0.01692350933753667,3
Isaiah,60.0,21.0,thy people shall righteous shall inherit land branch plant work hand glorify,0.016750014953716457,0.01673302022830044,0.016811930335474828,0.9161264813534533,0.01684739544017432,0.016731157688880723,3
Isaiah,60.0,22.0,little shall thousand small strong nation lord hasten time,0.018567988122345,0.018783436951436305,0.18536602284806494,0.01868189885226264,0.7396992568263142,0.018901396399576807,4
Isaiah,61.0,1.0,spirit lord god lord hath anoint preach good tiding unto meek hath send bind brokenhearted proclaim liberty captive opening prison bind,0.15543751666030714,0.011305689957499273,0.011278765279321685,0.011190372013154603,0.799641480512422,0.011146175577295286,4
Isaiah,61.0,2.0,proclaim acceptable year lord day vengeance god comfort mourn,0.016811847781006587,0.016814322541054597,0.01678207185449202,0.9158689022902005,0.016855777097596104,0.0168670784356502,3
Isaiah,61.0,3.0,appoint unto mourn zion unto beauty ashe oil joy mourn garment praise spirit heaviness call tree righteousness planting lord glorify,0.009930226192166382,0.009869983856727828,0.009868719203112938,0.009850004992156637,0.9506057017234338,0.009875364032402294,4
Isaiah,61.0,4.0,shall build old waste shall raise desolation shall repair waste city desolation generation,0.016719619139452822,0.9163242036937094,0.01670194067981211,0.016785557498600907,0.016726292372350033,0.016742386616074603,1
Isaiah,61.0,5.0,stranger shall stand feed flock son alien shall plowman vinedresser,0.02384160942932837,0.024226616175466797,0.023879517119123866,0.024420715896172188,0.8797046891814022,0.023926852198506494,4
Isaiah,61.0,6.0,ye shall name priest lord man shall minister god ye shall eat rich gentile glory shall ye boast,0.01522209606169014,0.015330690430173974,0.01528484045338236,0.38582638911094297,0.5529187353712522,0.015417248572558188,4
Isaiah,61.0,7.0,shame ye shall double confusion shall rejoice portion land shall possess double everlaste joy shall unto,0.01524222331179049,0.015222347619650467,0.015221939272219744,0.923863544824776,0.015202994429664985,0.01524695054189836,3
Isaiah,61.0,8.0,lord love judgment hate robbery burn offering direct work truth everlasting covenant,0.92990561246856,0.013950579327022926,0.014115575214475642,0.013966425120179345,0.014100929546358124,0.013960878323404013,0
Isaiah,61.0,9.0,seed shall know gentile offspring people shall acknowledge seed lord hath bless,0.016682974014485853,0.0168327158963709,0.45187733582835343,0.01680534419514083,0.016784017007556384,0.4810176130580926,5
Isaiah,61.0,10.0,greatly rejoice lord soul shall joyful god hath clothe garment salvation hath cover robe righteousness bridegroom decketh ornament bride adorneth jewel,0.00996881032824393,0.009834050930218056,0.009908545424169132,0.009824609268303135,0.950646963468095,0.009817020580970932,4
Isaiah,61.0,11.0,earth bringeth forth bud garden causeth thing sow spring forth lord god cause righteousness praise spring forth nation,0.40375927863046795,0.5608408393915125,0.008895021031116479,0.008831070715771999,0.008838991174706257,0.00883479905642464,1
Isaiah,62.0,1.0,zion sake hold peace jerusalem sake rest righteousness thereof forth brightness salvation thereof lamp burneth,0.011350289355326202,0.3192083357780234,0.6357787611381456,0.01120677854729555,0.011227570713075077,0.011228264468134214,2
Isaiah,62.0,2.0,gentile shall thy righteousness king thy glory thou shalt call new mouth lord shall,0.018690765776060263,0.018723007258556926,0.01869744404058615,0.6805990019420154,0.24469178037832487,0.018598000604456547,3
Isaiah,62.0,3.0,thou shalt crown glory hand lord royal diadem hand thy god,0.0185878830266441,0.018638005750355464,0.018761062011543487,0.018728930308248275,0.9066792625868839,0.01860485631632487,4
Isaiah,62.0,4.0,thou shalt term forsake shall thy land term desolate thou shalt call hephzibah thy land beulah lord delighteth thee thy land shall marry,0.015256593128539397,0.01536263131860724,0.015252252794870908,0.015262924062873402,0.9234449263651586,0.015420672329950352,4
Isaiah,62.0,5.0,young man marrieth virgin shall thy son marry thee bridegroom rejoiceth bride shall thy god rejoice thee,0.15001833311887514,0.015283693220987032,0.015202549085884167,0.01526886932436812,0.5991976924749163,0.2050288627749693,4
Isaiah,62.0,6.0,set watchman thy wall o jerusalem shall hold peace day night ye mention lord silence,0.014010916317012038,0.01412555526953431,0.01407363301056853,0.014039441532603981,0.014101097056929687,0.9296493568133515,5
Isaiah,62.0,7.0,rest till establish till jerusalem praise earth,0.020996698804646528,0.8952881662545721,0.02097701985087608,0.020881225504726663,0.020915170356918544,0.020941719228260127,1
Isaiah,62.0,8.0,lord hath swear right hand arm strength surely thy corn meat thine enemy son stranger shall drink thy wine thou hast labour,0.00933302889187246,0.009293967527402986,0.009311938614386346,0.009309368186959838,0.9534138578837594,0.009337838895618745,4
Isaiah,62.0,9.0,gather shall eat praise lord bring shall drink court holiness,0.01859398138036758,0.018751780831740332,0.01867710075599898,0.01860688637410731,0.906741516918884,0.018628733738901754,4
Isaiah,62.0,10.0,gate prepare ye way people cast cast highway gather stone lift standard people,0.012857580203649405,0.012896200644069974,0.012907247068996592,0.6508668189223721,0.2976043291696849,0.012867823991226966,3
Isaiah,62.0,11.0,behold lord hath proclaim unto end world ye daughter zion behold thy salvation cometh behold reward work,0.23893229850555686,0.012083707982239738,0.713076313498971,0.011969467231578193,0.01198065525416819,0.011957557527486022,2
Isaiah,62.0,12.0,shall holy people redeemed lord thou shalt call seek city forsake,0.01865696229882496,0.018714831819905412,0.9065620280224235,0.018718895776280598,0.018668525521806676,0.018678756560758913,2
Isaiah,63.0,1.0,cometh edom dye garment bozrah glorious apparel travel greatness strength speak righteousness mighty save,0.9401329139995019,0.011964354332061482,0.011979530388365533,0.01195699164163356,0.01200846877377601,0.011957740864661455,0
Isaiah,63.0,2.0,wherefore art thou red thine apparel thy garment like treadeth winefat,0.018782383666413927,0.01859786281540827,0.01857755899522014,0.018626083404056734,0.3478517189130335,0.5775643922058675,5
Isaiah,63.0,3.0,tread winepress people tread anger trample fury blood shall sprinkle garment stain raiment,0.014017891275129906,0.4555058042661213,0.4885032678865404,0.01401521857029059,0.014015143380216297,0.013942674621701692,2
Isaiah,63.0,4.0,day vengeance heart year redeemed come,0.023859638828814703,0.023888122182392668,0.023882674572606014,0.023927026452730538,0.02385396215260334,0.8805885758108527,5
Isaiah,63.0,5.0,look help wonder uphold arm bring salvation unto fury uphold,0.2355775750097992,0.3078942783398062,0.40633486797896184,0.01670326360297215,0.01674619893359164,0.01674381613486905,2
Isaiah,63.0,6.0,tread people anger drunk fury bring strength earth,0.018597493201299147,0.018597908716691612,0.9070013594284908,0.018639853257959048,0.018552097100203724,0.018611288295355737,2
Isaiah,63.0,7.0,mention lovingkindnesse lord praise lord accord lord hath bestow great goodness house israel hath bestow accord mercy accord multitude lovingkindnesse,0.011931665880875176,0.01202795123500006,0.012009281103802007,0.29806111132894825,0.4103985121411827,0.2555714783101918,4
Isaiah,63.0,8.0,say surely people child lie saviour,0.02389535615714998,0.6271785410921615,0.2768555943936655,0.02401065617171733,0.024091952246001955,0.023967899939303552,1
Isaiah,63.0,9.0,affliction afflict angel presence save love pity redeem bare carry day old,0.23140505850114151,0.012854925567843074,0.012881291681702465,0.012863067556893272,0.012912905017193428,0.7170827516752263,5
